Column,dipl,HS_corr,HS_persname,persname,HS_persname_check,HS_comment,HS_link,dipl_ctx_lr15,pb_n,doc,dipl-ids
539,Hieronymus von Braunſchweig,persname anpassen,Hieronymus von Braunschweig,Hieronymus_Brunschwig,false,Name,,knoͤpffig / eines fingers dicke / inwendig ma⸗ ſerechtig roht / ettliche auch weiß / Hieronymus von Braunſchweig hat nit weit gefehlet / da erſie dann heiſſet Conſolida Rubea / iſt wol,NaN,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok2089_virtualSpan', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok2090_virtualSpan', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok2091_virtualSpan']"
540,Hieronymus Mon- tuus,,Hieronymus Montuus,Hieronymus_Montuus,true,"""(1495-1560)""
""Médecin, professeur à l'Université de Montpellier""",https://data.bnf.fr/de/12977063/hierosme_de_monteux/,oder eſſen / die ſol die unleidlichen Schmer⸗ tzen ſchnell vnd eylends legen / wie Hieronymus Mon- tuus das bezeugt . Beyfuſz gepuͤluert vnd ein quintlein oder eins Golt⸗ guͤlde͂ ſchwer mit gediſtillirtem,41,NeuwKreuterbuch_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch_1588_Theodorus#sTok6015_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch_1588_Theodorus#sTok6016_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch_1588_Theodorus#sTok6017_virtualSpan']"
541,Hieronymus Tragus Brettanus,persname anpassen,Hieronymus Bock,Hieronymus_Tragus_Brettanus,false,"""Hieronymus Bock (* 1498, wahrscheinlich in Heidelsheim, heute zu Bruchsal gehörend, in der Nähe von Bretten; † 21. Februar 1554 in Hornbach, Pfalz), genannt Tragus (altgriechisch τράγος trágos ‚(Ziegen-)Bock‘),""",https://de.wikipedia.org/wiki/Hieronymus_Bock,verzeichnet / wie die erfahrung ſelbst bezeugen wirdt . Dieweil dann mein lieber Præceptor ſeliger Hieronymus Tragus Brettanus faſt zu vnſer zeit der erſt geweſen / der von Kreutern geſchrieben vñ ein Kreu⸗,NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok6270_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok6271_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok6272_virtualSpan']"
542,Hieronymus von Braũſchweig,,Hieronymus von Braunschweig,Hieronymus_von_Braunschweig,true,Name,,auch die gifftigen Peſtilentz / treibet alles durch den Schweiſz auſz . Spica Sylueſtris . Hieronymus von Braũſchweig heiſ⸗ ſet ſie Marinellam . Etliche nennen ſie Amantillam / vnd Serpillum maius / oð,38,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok2405_virtualSpan', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok2406_virtualSpan', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok2407_virtualSpan']"
543,R.,,Hipólito Ruiz López,Hipólito_Ruiz_López,true,"Kürzel
(zusammen mit José Antonio Pavón y Jiménez)",,"Juss. ) Kf. ziemlich klein , zwischen den 565. Soliva R. P. ( Solivaea Cass. , Gymnostyles",280,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23526', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23527_virtualSpan']"
544,R.,,Hipólito Ruiz López,Hipólito_Ruiz_López,true,"Kürzel
(zusammen mit José Antonio Pavón y Jiménez)",,"Merkmalen vielfach als besondere Gattungen beschrieben ( Oligactis Cass. , Sinclairia H. A. , Munnozia R. P. , Prionolepis P. E. , Chrysastrum W. , Alibum Less. , Erato DC. ,",285,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23620', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23621_virtualSpan']"
545,R.,,Hipólito Ruiz López,Hipólito_Ruiz_López,true,"Kürzel
(zusammen mit José Antonio Pavón y Jiménez)",,"von Chile und Argentinien bis zum südlichen Brasilien — Niedrige , niederliegende oder rasenbildende Kräuter mit geteilten B. 6 Arten . S. sessilis R. P. ( Fig. 129 H )",280,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23530', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23531_virtualSpan']"
546,Hippocrates,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,andern Kymmel mit dem ſtarcken geruch / nennen etliche Cuminum / Roͤ miſchen Kymmel / Hippocrates / Ciminum Regium / des ſol zwey ge⸗ ſchlecht ſein zam vnd wild / des,NaN,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24854', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24855_virtualSpan']"
547,Hipocrates,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,"correctur haben / Secundùm qualitates , cum aliquo temperamen- to & iudicio . Darumb ſpricht Hipocrates Aphor. 1. Vita brevis , ars verò longa , occaſio autem præceps : Experimentum periculoſum",NaN,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sSpan33837', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok33838_virtualSpan']"
548,Hippocrates,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,den bauch damit vffzů thůn . Kochet in waſſer / zeücht choleram vnd phlegma . Hippocrates der fürnemſt medicus / hat etwan vil von diſzem kraut gehalt⸗ en / vnd es,CCCXVI,ContrafaytKreuterbuch_1532_Brunfels,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sSpan22918', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sTok22919_virtualSpan']"
549,Hippocratis,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,"hetten / vermoͤchte ſie kein Koͤnig mit ſeinem Gut bezahlen / vnd wuͤrden die Buͤcher Hippocratis , Galeni , Auicennæ , Dioſcoridis , vnd aller alten beruͤmpten Griechiſchen vnd Arabiſchen Artzet",NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40235', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40236_virtualSpan']"
550,Hippocrates,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,Kreutern vnd Gewaͤchſen beholffen / wie auch ſolches der aller beruͤhmbſte vnd geſchickſte Griechiſche Artzt Hippocrates ( der die Ar⸗ tzeney / wie Plinius vnd Strabo bezeugen / erſtlichen in ein,NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40178', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40179_virtualSpan']"
551,Hypocra tes,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,natur / reiniget die boͤſe faule peſtilen⸗ tzialiſche Lufft . Das hat der thewre Fürſt Hypocra tes bewert / inn der Jnſelen Coo / vñ in Grecia / durch alle Land vñ,NaN,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok3826_virtualSpan', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok3827_virtualSpan']"
552,Hippo.,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,Santonicum / doch von diſen hernach . Wer do wil der leſe vom Wermůt den Hippo. Gale⸗ num / Paul. Aeg. Plin. lib. 27. cap. 7. et. 8. Apul. ca. 101.,xcvi,NewKreuetterBuch_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan22970', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok22971_virtualSpan']"
553,Hippocrate,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,vrtheilen / was du recht be⸗ findeſt . Ich hab mir das judicium Athenienſium von Hippocrate belieben laſſen / welchen ſie vnder andern auch derenthalben zu ehren meineten : Quia ſcripta,3,AlchymistischePractic-VR_1603_Libavius,"['RIDGES_Herbology_Version9.0/AlchymistischePractic-VR_1603_Libavius#sSpan2709', 'RIDGES_Herbology_Version9.0/AlchymistischePractic-VR_1603_Libavius#sTok2710_virtualSpan']"
554,Hippocratem,,Hippokrates von Kos,Hippokrates_von_Kos,true,Name,,"Wer da wil weiter von Wermut wiſſen / der leſe Dioſcoridẽ lib. 3. cap. 24. Hippocratem , Galenum , Paulum Aeginetam , Plinium lib. 27. cap. 7. & 8. Apuleium cap.",NaN,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sSpan33849', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok33850_virtualSpan']"
555,Homerus,,Homer,Homer,true,Name,,", Morchio den Rettich / Vergilius das Ebenholtz / Eraſiſtratus den Weyderich Lyſimachi- am , Homerus den Saffran / den wolriechenden Klee / vnd Hiacynthum , Heſiodus die Pap⸗ peln /",NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40196', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40197_virtualSpan']"
556,merus,Fehler in dipl,Homer,Homer,true,Fehler in dipl,,Chryſippus ruͤmen das Koͤl kraut . Heſiodus der alt Poet lobt die Pappeln . Ho⸗ merus den Saffran vnd Hyacinthum / Muſeus das Polion / Mercuri⸗ us ſein Moly vnd Bingelkraut,NaN,NewKreuetterBuch-VR_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sSpan12233', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sTok12234_virtualSpan']"
557,Wedd.,,Hugh Algernon Weddell,Hugh_Algernon_Weddell,true,Kürzel,,"Abarten ( Fig. 131 A ) . Sect. II . Chrysactinium H. B. K. ( Wedd. als Gatt. ) Kräuter mit wurzelständigen B. und blattlosen , schaftförmigen , 4köpfigen Stengeln .",285,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23612', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23613_virtualSpan']"
558,IS. RAND,,Isaac Rand,Isaac_Rand,true,Name + Kürzel,https://de.wikipedia.org/wiki/Isaac_Rand,"Camerariſche wird auch von M. A. TILLI unter den Gewaͤchſen des Piſaniſchen , und von IS. RAND des Chelſea Gartens angefuͤhret . Ferner be⸗ zeiget VAILLANT 1. c. daſz ſie allerdings alſo",NaN,BlackwellischesKraeuterbuch_1750_Blackwell,"['RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sTok3029_virtualSpan', 'RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sTok3030_virtualSpan']"
559,RAND,,Isaac Rand,Isaac_Rand,true,Kürzel,https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=25610,"Gegend durch etliche Jahre erzogen , eben dieſen Unterſcheid be⸗ ſtaͤndig behalten . MILLER und RAND melden nichts von der dritten Morifoniſchen Art . TAB. 22 . Lat. Malva vulgaris .",NaN,BlackwellischesKraeuterbuch_1750_Blackwell,"['RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sSpan35346', 'RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sTok35347_virtualSpan']"
560,maiſter Yſaac,,Isaak ben Salomon Israeli,Isaak_ben_Salomon_Israeli,true,"Name & Kontext (Verfasser von "" Liber diaetarum universalium et particularium"")",https://de.wikipedia.org/wiki/Isaak_ben_Salomon_Israeli,dem ſamen ˖ vnd der ſamen mer krafft hat dañ das kraut ˖ ¶ Der maiſter Yſaac ˖ in ſeinem bůch ˖ genannt de dietis particularibus ˖ in dem capitel api um,NaN,GartDerGesundheit_1487_vonCuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok3938_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok3939_virtualSpan']"
561,Iſaac,,Isaak ben Salomon Israeli,Isaak_ben_Salomon_Israeli,true,Er prägte die Kairouaner Ärzteschule und war Leibarzt des Begründers der Fatimiden-Dynastie.,https://de.wikipedia.org/wiki/Isaak_ben_Salomon_Israeli,eſſig getemperiert / vmb das ſieche haubt beſtrichen / benimpt das wee / dauon ſpricht Iſaac / diſs kraut gemiſcht mit an⸗ dern guten kreuttern / vnd geeſſen / treybet aus,NaN,ArtzneyBuchleinDerKreutter_1532_Tallat,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sSpan24162', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sTok24163_virtualSpan']"
562,dorus,Fehler in dipl,Isidor von Sevilla,Isidor_von_Sevilla,true,über Namen,https://de.wikipedia.org/wiki/Isidor_von_Sevilla,Der maiſter Plinius ſpricht ˖ dz diſz kraut vor hin gehaiſſen hat parthenis ¶ Iſi dorus in dem ˖ xvij ˖ bůch genant e⸗ thimologiaꝝ ſpricht dz Arthemi⸗ ſia ſey ain,NaN,GartDerGesundheit_1487_vonCuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sSpan24299', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok24300_virtualSpan']"
563,Yſiderus,,Isidor von Sevilla,Isidor_von_Sevilla,true,Name,,heÿſ vnnd trucken als Platearius ſpricht das reinnigt das haubt vnd ſcherpfft das geſicht ¶ Yſiderus ſpricht das das kraut der ſchwalb en kraut ſey / wãn iſt daz du dẽ,NaN,BuchDerNatur_1482_vonMegenberg,"['RIDGES_Herbology_Version9.0/BuchDerNatur_1482_vonMegenberg#sSpan27231', 'RIDGES_Herbology_Version9.0/BuchDerNatur_1482_vonMegenberg#sTok27232_virtualSpan']"
564,Jsidorus,,Isidor von Sevilla,Isidor_von_Sevilla,true,Name,,nit kennen / wie wolten ſie den ſelben dann recht nennen Jsidorus vnnd Platina / vermeynen peterlin ſei Petrapium / oder Apium Saxatile / welcher,NaN,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24866', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24867_virtualSpan']"
565,Iaco- bo Manlio,persname anpassen,Johannes Jacobus Manlius de Bosco,Jacobo_Manilo,false,Name,https://inlibris.com/item/bn50204/,"Medicis vn̄ Simpliciſten genannt Athanaſia , Her- ba Immortalis , Tanaſis und Tanacetum : Von Iaco- bo Manlio und Guilielmo Varignana wirts Daneta ge⸗ nannt . Mattheus Siluaticus nennts Herbam Mariæ",38,NeuwKreuterbuch_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch_1588_Theodorus#sTok2835_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch_1588_Theodorus#sTok2836_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch_1588_Theodorus#sTok2837_virtualSpan']"
566,BARREL.,,Jacques Barrelier,Jacques_Barrelier,true,Kürzel,https://de.wikipedia.org/wiki/Jacques_Barrelier,"p. 120. t. 3. f. 20 . Gramen caninum maritimum ſpicatum , echinatis glumis . BARREL. rar. 1169 . ic. 718 . Gramen ſpicatum , locuſtis echinatis . TOURN. inſt. 519",45,BeschreibungDerGraeser-c37-48_1769_Schrebers,"['RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c37-48_1769_Schrebers#sSpan31858', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c37-48_1769_Schrebers#sTok31859_virtualSpan']"
567,Peſchier,,Jacques Peschier,Jacques_Peschier,true,Name,,"hohe Preiſe abgekauft wurde . Wir übergehen die vielen Methoden und führen nur jene von Peſchier und Hufeland an , die am wenigſten beſchwerlich iſt . Sie laſſen 20 Pillen aus",325,GemeinnuetzigesKraeuterbuch_1874_Siegmund,"['RIDGES_Herbology_Version9.0/GemeinnuetzigesKraeuterbuch_1874_Siegmund#sSpan27469', 'RIDGES_Herbology_Version9.0/GemeinnuetzigesKraeuterbuch_1874_Siegmund#sTok27470_virtualSpan']"
568,Laſſaigne,,Jean Louis Lassaigne,Jean_Louis_Lassaigne,true,Name,,". Nach Martini enthält die Blume auch ein blaues , flüchtiges Oel . Chevallier und Laſſaigne fanden noch gelbes , feſtes , riechendes Harz , Pflanzeneiweiſz und Galläpfelſäure . Die Beſtandtheile",320,GemeinnuetzigesKraeuterbuch_1874_Siegmund,"['RIDGES_Herbology_Version9.0/GemeinnuetzigesKraeuterbuch_1874_Siegmund#sSpan27465', 'RIDGES_Herbology_Version9.0/GemeinnuetzigesKraeuterbuch_1874_Siegmund#sTok27466_virtualSpan']"
569,Iohannes Ruellius,,Jean Ruel,Jean_Ruel,true,Name,,"aber ſie fehlen daran / dann es iſt das recht Artemiſia tenuifolia , wie ſolches Iohannes Ruellius vnd vil andere gelehrte Maͤnner haben an tag geben / mit welchen ich es auch",38,NeuwKreuterbuch_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch_1588_Theodorus#sTok2754_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch_1588_Theodorus#sTok2755_virtualSpan']"
570,Miroudot,,Jean-Baptiste Miroudot du Bourg,Jean-Baptiste_Miroudot_du_Bourg,true,Name,,", nicht zu verwechſeln iſt . In Deutſchland heiſzt der Wieſenhafer jezo , nach dem Miroudot , Raygras ; und wenn man ihn von dem aͤchten Raygraſe unterſcheiden will , franzoͤſiſches",NaN,BeschreibungDerGraeser-c27-31_1769_Schrebers,"['RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sSpan13573', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok13574_virtualSpan']"
571,Hrn. Abt Miroudot,,Jean-Baptiste Miroudot du Bourg,Jean-Baptiste_Miroudot_du_Bourg,true,Name,,"Akad. der Wiſſenſchaften  . Dieſe Empfehlung hat auſzerhalb Schweden keine ſonderliche Wirkung gehabt . Dem Hrn. Abt Miroudot , Hofcapellane weiland Sr. Mai. des Koͤnigs Sta⸗ nislaus von Pohlen , iſt es gegluͤcket",NaN,BeschreibungDerGraeser-c27-31_1769_Schrebers,"['RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok1837_virtualSpan', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok1838_virtualSpan', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok1839_virtualSpan']"
572,Syrach,,Jesus Sirach,Jesus_Sirach,true,"""Er vermittelte seinen Schülern auch eine gewisse Weltläufigkeit, die für ihre spätere Tätigkeit wünschenswert war; wohl deshalb erörterte er das angemessene Verhalten bei einem Symposion, Bildung durch Reisen oder den Nutzen der Medizin.""",https://de.wikipedia.org/wiki/Jesus_Sirach,darauſz die Artze⸗ ney gemacht wirdt / hoch gelobet vnd gerhuͤmet . Zum andern lehret Syrach auch / daſz ein Mensch die von Gott er⸗ ſchaffene Artzeney in fuͤrfallenden Kranckheiten vnd,NaN,Paradeiszgaertlein-VR_1588_Rosbach,"['RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sSpan16199', 'RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok16200_virtualSpan']"
573,Syrach,,Jesus Sirach,Jesus_Sirach,true,"""Er vermittelte seinen Schülern auch eine gewisse Weltläufigkeit, die für ihre spätere Tätigkeit wünschenswert war; wohl deshalb erörterte er das angemessene Verhalten bei einem Symposion, Bildung durch Reisen oder den Nutzen der Medizin.""",https://de.wikipedia.org/wiki/Jesus_Sirach,ja vnſer Leben vnd Todt / zu Gottes Willen ſtellen . Zum dritten / zeigt Syrach auch an zweyerley Nutz vnd Brauch der Artzeney / ſo auſz der Erden waͤch⸗ ſet,NaN,Paradeiszgaertlein-VR_1588_Rosbach,"['RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sSpan16202', 'RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok16203_virtualSpan']"
574,Je⸗ ſus von Nazareth,persname anpassen,Jesus von Nazaret (Bibel),Jesus_von_Nazaret,false,Name,,hineyn ſtoſſen / die⸗ weil wir nemlich Zerſtoͤrer ſeyen jhres Geſetzes / wie auch der Je⸗ ſus von Nazareth vnd ſeine Juͤnger / vnnd derowegen wol wehrt / daſz man vnſere Namen vnnd Gedaͤchtnuſz,NaN,HortulusSanitatis-VR_1609_Uffenbach,"['RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok1660_virtualSpan', 'RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok1661_virtualSpan', 'RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok1662_virtualSpan', 'RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok1663_virtualSpan']"
575,CAMERARIVS,persname anpassen,Joachim Camerarius der Jüngere,Joachim_Camerarius,false,Name,,tag ) und zu einer Zeit in ihrer Vollkommenheit gefunden . Die wohlruͤchende hat auch CAMERARIVS aus Florentz erhalten und in ſeinem Garten gezogen ( vid. ejusd. Hort. p. 7 ),NaN,BlackwellischesKraeuterbuch_1750_Blackwell,"['RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sSpan35336', 'RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sTok35337_virtualSpan']"
576,Her⸗ ren Camerarii,,Joachim Camerarius der Jüngere,Joachim_Camerarius_der_Jüngere,true,Name,,gleich / jedoch viel kleiner . Es hat aber ei⸗ nen lieblichen Wuͤrtz⸗geſchmack . Nach Her⸗ ren Camerarii bericht / waͤchſzt er an einem ort groͤſſer als an dem andern / daher auch,660,TheatrumBotanicum_1696_Verzascha,"['RIDGES_Herbology_Version9.0/TheatrumBotanicum_1696_Verzascha#sTok975_virtualSpan', 'RIDGES_Herbology_Version9.0/TheatrumBotanicum_1696_Verzascha#sTok976_virtualSpan', 'RIDGES_Herbology_Version9.0/TheatrumBotanicum_1696_Verzascha#sTok977_virtualSpan']"
577,Lour.,,João de Loureiro,João_de_Loureiro,true,Kürzel,,". C. elatinoides ( Less. ) Benth. et Hook. fil. in Chile ; C. orbicularis Lour. häufig im tropischen Asien von Afghanistan ostwärts , in Australien und Madagaskar ; außerdem 3",280,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23540', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23541_virtualSpan']"
578,Lour.,,João de Loureiro,João_de_Loureiro,true,Kürzel,,"eingeschleppt ) in Ost- australien . Außerdem noch 3 Arten in Chile . 566. Centipedia Lour. ( Myriogyne Less. ) Kf. klein , zuletzt kugelig , an den Zweigen sitzend (",280,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23535', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23536_virtualSpan']"
579,Joh. Bauh.,,Johann Bauhin,Johann_Bauhin,true,Kürzel (& Name),,. C. Bauh. pin. p. 137 . Rupp. Jen. p. 196 . Artemisia vulgaris . Joh. Bauh. hist. 3. p. 184 . Buxb. Halens. p. 26 Dill. Gies. p. 158 . Hopp.,NaN,GetreueDarstellungUndBeschreibung_1809_Hayne,"['RIDGES_Herbology_Version9.0/GetreueDarstellungUndBeschreibung_1809_Hayne#sTok1352_virtualSpan', 'RIDGES_Herbology_Version9.0/GetreueDarstellungUndBeschreibung_1809_Hayne#sTok1353_virtualSpan']"
580,Joh. Bauh.,,Johann Bauhin,Johann_Bauhin,true,Kürzel (& Name),,". Rupp. Jen. p. 196 . Volck. Norimb. p. 3 . Absinthium vulgare majus . Joh. Bauh. hist. 3. p. 168 . Dill. Gies. p. 157 . Bitterer Beyfuſs , gemeiner Wermuth",NaN,GetreueDarstellungUndBeschreibung_1809_Hayne,"['RIDGES_Herbology_Version9.0/GetreueDarstellungUndBeschreibung_1809_Hayne#sTok225_virtualSpan', 'RIDGES_Herbology_Version9.0/GetreueDarstellungUndBeschreibung_1809_Hayne#sTok226_virtualSpan']"
